food_type,base_safe_time,temperature_c,humidity_percent,time_since_cooked_min,packaging_type,sun_exposure,quantity_kg,safe_minutes_remaining
dal,110,41.6,87.2,68,semi_covered,indoor_no_ac,22.1,0.0
chicken_curry,90,29.3,84.9,107,open,indoor_no_ac,24.6,0.0
salad_cut_fruits,70,38.3,39.9,94,sealed,indoor_no_ac,3.4,0.0
salad_cut_fruits,70,40.6,36.8,84,open,indoor_no_ac,11.9,0.0
fried_snacks,140,32.1,71.4,68,semi_covered,outdoor_direct_sun,12.8,13.7
pizza,95,40.0,77.2,93,semi_covered,indoor_ac,22.6,0.0
fried_rice,125,31.0,70.2,95,open,outdoor_direct_sun,4.2,0.0
pasta,105,26.1,70.7,26,open,indoor_ac,19.0,4.4
salad_cut_fruits,70,33.8,94.9,80,open,indoor_ac,5.1,0.0
samosa_kachori,135,25.5,54.0,147,sealed,indoor_no_ac,7.0,0.0
chicken_curry,90,29.7,35.2,15,sealed,outdoor_shaded,21.9,46.3
dairy_sweets,60,39.9,84.0,86,sealed,outdoor_shaded,6.0,0.0
dairy_sweets,60,34.3,78.1,29,sealed,indoor_no_ac,10.3,0.0
pizza,95,27.1,82.9,49,open,outdoor_shaded,9.9,0.0
milk_based_dessert,55,24.7,84.9,96,semi_covered,outdoor_shaded,7.8,0.0
dry_food_roti,180,37.3,62.8,73,sealed,indoor_no_ac,12.3,59.4
pizza,95,30.5,50.6,46,open,indoor_ac,13.5,0.0
rice_meal,120,37.6,42.9,35,sealed,outdoor_shaded,21.4,37.4
dal,110,38.3,79.7,13,open,outdoor_direct_sun,4.8,5.7
biryani,115,40.6,51.1,34,semi_covered,outdoor_shaded,15.6,15.2
pasta,105,38.9,46.9,65,open,outdoor_shaded,9.0,0.0
dry_food_roti,180,31.5,43.7,150,sealed,outdoor_direct_sun,4.5,0.0
fish_curry,80,28.6,49.5,129,semi_covered,indoor_no_ac,8.2,0.0
fish_curry,80,26.0,64.1,60,semi_covered,outdoor_direct_sun,4.2,0.0
paneer_dish,95,34.0,70.5,5,open,outdoor_direct_sun,4.3,8.2
fried_rice,125,34.9,36.7,137,sealed,outdoor_shaded,11.1,0.0
dairy_sweets,60,27.6,49.5,80,sealed,outdoor_shaded,8.0,0.0
dairy_sweets,60,29.9,48.9,96,sealed,outdoor_shaded,21.1,0.0
salad_cut_fruits,70,27.8,59.7,94,sealed,outdoor_direct_sun,10.0,0.0
chicken_curry,90,30.3,76.5,144,sealed,indoor_ac,18.8,0.0
dal,110,32.4,46.9,45,open,outdoor_shaded,22.7,0.0
chicken_curry,90,26.7,78.9,95,semi_covered,indoor_no_ac,6.8,0.0
fish_curry,80,32.8,47.5,122,open,indoor_ac,17.5,0.0
fish_curry,80,31.5,76.2,73,sealed,outdoor_shaded,10.3,0.0
fried_snacks,140,33.1,68.1,63,open,outdoor_direct_sun,21.4,0.0
bakery_cake,85,33.8,67.0,37,open,outdoor_direct_sun,24.5,0.0
pasta,105,32.3,47.8,16,semi_covered,indoor_no_ac,20.7,38.8
dal,110,30.3,47.3,102,semi_covered,outdoor_shaded,24.0,0.0
pasta,105,27.4,40.3,40,sealed,outdoor_direct_sun,4.2,42.2
chicken_curry,90,40.9,80.0,150,open,outdoor_direct_sun,12.7,0.0
pasta,105,28.6,91.9,127,semi_covered,indoor_no_ac,17.9,0.0
fried_snacks,140,34.1,95.0,30,semi_covered,outdoor_direct_sun,13.9,18.7
bakery_cake,85,32.4,35.5,142,open,indoor_ac,15.2,0.0
dry_food_roti,180,25.3,46.8,24,semi_covered,outdoor_direct_sun,8.7,112.9
pizza,95,25.1,58.5,96,semi_covered,indoor_no_ac,19.8,0.0
dal,110,33.3,94.4,149,sealed,indoor_no_ac,11.6,0.0
paneer_dish,95,38.7,79.5,148,sealed,outdoor_shaded,13.8,0.0
rice_meal,120,39.0,83.3,23,semi_covered,indoor_ac,17.3,20.8
dal,110,32.1,76.4,72,open,outdoor_shaded,21.8,0.0
salad_cut_fruits,70,24.1,94.3,64,open,outdoor_shaded,7.9,0.0
pasta,105,35.8,68.6,134,sealed,indoor_no_ac,19.2,0.0
fried_rice,125,30.2,91.3,73,semi_covered,indoor_ac,9.3,2.5
salad_cut_fruits,70,39.1,36.0,99,open,indoor_ac,9.5,0.0
dairy_sweets,60,26.2,79.6,138,sealed,outdoor_shaded,4.0,0.0
rice_meal,120,38.3,91.7,56,open,outdoor_shaded,12.7,0.0
fish_curry,80,27.9,79.8,127,semi_covered,outdoor_shaded,18.7,0.0
rice_meal,120,37.5,62.7,23,sealed,indoor_no_ac,14.3,39.9
fried_rice,125,31.3,54.9,63,sealed,indoor_no_ac,7.1,35.0
chicken_curry,90,25.3,87.8,100,sealed,indoor_no_ac,7.7,0.0
noodles,110,26.4,82.2,83,sealed,outdoor_shaded,4.1,1.2
samosa_kachori,135,27.0,50.8,5,semi_covered,indoor_no_ac,19.2,81.8
chicken_curry,90,36.5,73.9,94,open,outdoor_direct_sun,6.8,0.0
pasta,105,38.3,90.2,46,semi_covered,indoor_ac,3.1,9.8
dairy_sweets,60,35.4,61.1,91,semi_covered,indoor_no_ac,12.0,0.0
rice_meal,120,37.7,88.7,80,open,indoor_ac,10.8,0.0
dal,110,34.1,51.5,84,sealed,outdoor_shaded,12.5,0.0
milk_based_dessert,55,39.0,69.3,142,sealed,outdoor_shaded,17.2,0.0
fried_snacks,140,32.8,88.3,143,open,indoor_no_ac,21.7,0.0
pasta,105,31.6,44.4,127,semi_covered,outdoor_direct_sun,10.0,0.0
biryani,115,29.2,37.9,101,semi_covered,outdoor_shaded,7.3,0.0
noodles,110,32.8,65.0,147,sealed,outdoor_shaded,5.4,0.0
fried_rice,125,38.6,42.3,90,open,indoor_no_ac,9.8,0.0
rice_meal,120,40.0,52.9,104,semi_covered,indoor_no_ac,19.6,0.0
raw_vegetable_salad,75,31.9,54.1,122,sealed,outdoor_direct_sun,19.1,0.0
milk_based_dessert,55,24.2,50.1,147,semi_covered,outdoor_shaded,13.1,0.0
milk_based_dessert,55,38.2,37.3,33,semi_covered,outdoor_shaded,21.3,0.0
salad_cut_fruits,70,24.5,38.1,10,semi_covered,indoor_ac,8.2,35.8
fried_rice,125,36.8,71.3,150,semi_covered,indoor_no_ac,21.6,0.0
fried_snacks,140,38.8,53.6,71,semi_covered,outdoor_direct_sun,16.2,7.6
samosa_kachori,135,40.1,85.9,55,semi_covered,indoor_ac,23.2,0.0
dry_food_roti,180,29.9,83.7,136,sealed,outdoor_shaded,18.9,0.0
pizza,95,26.3,73.3,48,semi_covered,indoor_ac,23.5,0.0
curry_gravy,100,31.7,70.0,119,semi_covered,outdoor_direct_sun,23.5,0.0
noodles,110,27.0,45.0,8,sealed,outdoor_shaded,19.9,64.5
bakery_cake,85,30.0,35.7,37,semi_covered,outdoor_shaded,5.6,0.9
paneer_dish,95,40.8,69.4,70,semi_covered,indoor_no_ac,5.1,0.0
milk_based_dessert,55,30.9,81.1,36,semi_covered,outdoor_direct_sun,17.0,0.0
noodles,110,30.8,79.3,138,semi_covered,outdoor_shaded,10.6,0.0
raw_vegetable_salad,75,41.1,67.0,129,open,outdoor_direct_sun,10.5,0.0
dal,110,39.9,45.0,59,sealed,indoor_ac,12.8,14.9
samosa_kachori,135,26.0,48.7,93,open,outdoor_direct_sun,13.6,0.0
pizza,95,30.0,46.0,103,open,outdoor_shaded,17.1,0.0
paneer_dish,95,26.4,52.4,90,open,outdoor_direct_sun,18.0,0.0
bakery_cake,85,31.9,48.2,30,open,indoor_no_ac,15.8,0.0
pasta,105,35.6,70.8,101,semi_covered,outdoor_shaded,7.0,0.0
salad_cut_fruits,70,25.9,79.8,91,open,indoor_ac,23.3,0.0
dry_food_roti,180,40.8,80.5,34,sealed,indoor_ac,7.1,79.3
raw_vegetable_salad,75,33.4,54.2,99,sealed,indoor_no_ac,12.8,0.0
samosa_kachori,135,35.2,72.3,118,open,outdoor_shaded,8.9,0.0
bread_items,170,25.2,88.9,17,open,indoor_no_ac,19.6,77.4
paneer_dish,95,29.0,88.7,8,semi_covered,indoor_ac,12.0,21.3
dal,110,39.2,72.7,124,semi_covered,indoor_ac,7.4,0.0
curry_gravy,100,31.8,39.3,119,sealed,indoor_ac,24.4,0.0
pasta,105,27.3,73.0,69,sealed,indoor_ac,19.9,4.5
dry_food_roti,180,39.2,62.8,28,semi_covered,outdoor_direct_sun,4.7,83.5
chicken_curry,90,24.9,94.5,134,semi_covered,outdoor_shaded,3.7,0.0
dairy_sweets,60,25.5,79.4,135,semi_covered,outdoor_shaded,18.8,0.0
milk_based_dessert,55,26.5,87.6,65,semi_covered,outdoor_direct_sun,23.6,0.0
biryani,115,30.7,84.3,66,open,outdoor_direct_sun,20.0,0.0
chicken_curry,90,37.4,73.1,143,semi_covered,indoor_ac,9.1,0.0
fried_rice,125,24.5,74.3,138,semi_covered,indoor_ac,20.9,0.0
fish_curry,80,27.1,92.7,105,open,outdoor_direct_sun,10.8,0.0
dry_food_roti,180,29.8,40.9,47,semi_covered,outdoor_direct_sun,13.8,81.0
dry_food_roti,180,28.4,53.0,89,open,indoor_no_ac,6.3,26.5
bakery_cake,85,36.1,94.8,36,sealed,indoor_no_ac,16.6,0.0
salad_cut_fruits,70,35.1,51.5,25,sealed,indoor_no_ac,4.4,7.3
dry_food_roti,180,38.9,73.6,69,sealed,indoor_no_ac,24.5,54.1
raw_vegetable_salad,75,39.2,78.0,136,semi_covered,indoor_no_ac,24.5,0.0
noodles,110,35.1,74.9,123,open,indoor_ac,16.9,0.0
noodles,110,30.0,78.7,100,open,outdoor_shaded,21.2,0.0
paneer_dish,95,33.1,40.9,42,semi_covered,outdoor_direct_sun,24.9,0.0
salad_cut_fruits,70,35.6,93.9,7,open,outdoor_direct_sun,7.6,0.0
pizza,95,24.5,44.2,55,semi_covered,outdoor_shaded,21.0,0.0
dairy_sweets,60,37.9,88.5,143,sealed,outdoor_direct_sun,4.9,0.0
fried_rice,125,25.2,85.0,42,open,outdoor_direct_sun,20.7,0.0
rice_meal,120,36.1,52.3,101,open,outdoor_direct_sun,6.1,0.0
dry_food_roti,180,40.1,91.5,39,open,indoor_ac,4.7,53.5
rice_meal,120,41.0,62.8,121,semi_covered,indoor_ac,16.3,0.0
pizza,95,31.6,82.3,32,open,indoor_no_ac,22.4,0.0
raw_vegetable_salad,75,33.9,72.2,24,sealed,outdoor_direct_sun,20.2,0.0
dry_food_roti,180,29.2,94.1,110,open,outdoor_direct_sun,6.8,0.0
raw_vegetable_salad,75,28.5,68.5,34,semi_covered,outdoor_shaded,20.7,0.0
samosa_kachori,135,26.7,69.3,17,open,outdoor_direct_sun,14.0,41.3
pasta,105,36.9,62.5,125,sealed,indoor_no_ac,22.5,0.0
noodles,110,25.3,37.2,118,sealed,outdoor_direct_sun,7.9,0.0
raw_vegetable_salad,75,25.1,69.9,100,semi_covered,indoor_no_ac,9.9,0.0
fried_snacks,140,31.3,84.6,80,sealed,outdoor_direct_sun,17.6,2.3
curry_gravy,100,41.3,55.6,19,open,outdoor_shaded,3.7,0.0
fish_curry,80,36.9,51.5,144,sealed,outdoor_direct_sun,21.2,0.0
pizza,95,25.1,91.8,28,open,indoor_no_ac,18.1,0.1
samosa_kachori,135,39.5,59.9,133,open,indoor_no_ac,18.0,0.0
samosa_kachori,135,28.3,56.9,6,sealed,outdoor_direct_sun,15.0,83.3
fried_rice,125,37.5,84.9,112,sealed,indoor_ac,16.6,0.0
samosa_kachori,135,27.1,45.9,96,sealed,indoor_ac,17.8,25.1
paneer_dish,95,27.6,58.0,75,open,outdoor_shaded,8.4,0.0
curry_gravy,100,34.2,74.9,97,open,indoor_ac,8.4,0.0
bakery_cake,85,29.5,42.4,107,sealed,indoor_no_ac,20.2,0.0
fish_curry,80,27.1,35.4,52,open,indoor_ac,13.8,0.0
samosa_kachori,135,38.8,43.7,61,semi_covered,indoor_ac,15.5,19.7
samosa_kachori,135,40.3,35.9,76,semi_covered,outdoor_direct_sun,21.9,0.0
rice_meal,120,29.9,88.3,110,open,indoor_ac,24.1,0.0
bakery_cake,85,28.8,71.2,122,sealed,indoor_ac,15.7,0.0
samosa_kachori,135,37.0,61.8,59,sealed,outdoor_shaded,5.7,30.4
pizza,95,26.4,69.9,91,open,indoor_ac,19.9,0.0
biryani,115,27.1,61.3,107,sealed,outdoor_shaded,7.2,0.0
pizza,95,41.8,41.2,146,semi_covered,indoor_ac,24.7,0.0
bakery_cake,85,28.8,92.7,127,semi_covered,outdoor_direct_sun,24.2,0.0
curry_gravy,100,27.3,93.9,45,semi_covered,indoor_ac,11.6,0.0
milk_based_dessert,55,25.0,83.5,123,semi_covered,indoor_no_ac,7.2,0.0
pizza,95,27.9,44.0,62,sealed,outdoor_direct_sun,5.8,10.9
chicken_curry,90,27.3,84.0,28,sealed,outdoor_direct_sun,16.2,0.0
noodles,110,33.6,90.7,104,sealed,outdoor_shaded,5.3,0.0
pizza,95,29.3,62.5,36,sealed,outdoor_direct_sun,16.6,15.8
chicken_curry,90,37.4,87.7,116,open,indoor_no_ac,17.9,0.0
samosa_kachori,135,27.8,55.3,98,semi_covered,indoor_no_ac,7.4,0.0
dry_food_roti,180,40.8,63.7,77,open,outdoor_direct_sun,10.7,4.1
fried_rice,125,33.3,57.7,34,sealed,indoor_no_ac,19.7,41.3
paneer_dish,95,28.2,80.7,86,open,outdoor_direct_sun,18.1,0.0
fried_snacks,140,27.9,46.1,83,sealed,outdoor_shaded,14.0,14.7
dairy_sweets,60,37.0,80.5,115,open,indoor_no_ac,20.9,0.0
fish_curry,80,37.2,76.0,58,semi_covered,indoor_ac,23.7,0.0
pizza,95,28.9,64.8,44,semi_covered,outdoor_direct_sun,17.5,0.0
samosa_kachori,135,25.9,91.7,49,open,outdoor_direct_sun,9.1,0.0
curry_gravy,100,41.2,41.5,58,open,indoor_ac,8.8,0.0
biryani,115,34.8,43.6,48,semi_covered,indoor_ac,21.5,14.9
bakery_cake,85,29.8,46.8,81,semi_covered,indoor_no_ac,15.3,0.0
bakery_cake,85,41.1,70.6,93,semi_covered,indoor_ac,17.0,0.0
raw_vegetable_salad,75,37.4,88.4,25,open,outdoor_shaded,21.4,0.0
fried_snacks,140,24.4,41.9,5,open,outdoor_shaded,24.0,77.9
rice_meal,120,30.1,73.4,30,open,indoor_no_ac,15.0,22.7
fish_curry,80,40.4,35.9,145,open,outdoor_shaded,5.7,0.0
bread_items,170,33.8,90.2,43,sealed,indoor_ac,12.3,71.0
milk_based_dessert,55,25.5,64.0,131,sealed,outdoor_shaded,20.8,0.0
rice_meal,120,30.1,87.7,45,open,outdoor_direct_sun,23.6,0.0
pizza,95,24.5,37.9,143,sealed,outdoor_shaded,24.6,0.0
biryani,115,34.1,56.8,134,open,outdoor_shaded,13.5,0.0
salad_cut_fruits,70,39.7,68.6,48,open,indoor_ac,3.7,0.0
fried_rice,125,35.8,56.4,19,semi_covered,outdoor_shaded,23.3,33.6
bread_items,170,40.4,58.2,100,sealed,outdoor_shaded,13.7,9.7
paneer_dish,95,31.3,47.4,49,sealed,indoor_ac,19.6,24.7
milk_based_dessert,55,36.2,84.5,76,open,indoor_no_ac,16.7,0.0
bread_items,170,33.2,54.6,121,semi_covered,indoor_no_ac,11.0,0.0
raw_vegetable_salad,75,35.3,51.1,87,semi_covered,indoor_no_ac,16.0,0.0
rice_meal,120,38.7,56.4,33,semi_covered,indoor_ac,7.7,28.2
pasta,105,39.5,74.3,124,semi_covered,outdoor_shaded,9.6,0.0
bakery_cake,85,36.0,82.4,80,semi_covered,indoor_no_ac,19.4,0.0
pasta,105,38.2,85.2,19,sealed,outdoor_direct_sun,8.7,10.4
noodles,110,38.4,41.3,70,open,indoor_no_ac,20.0,0.0
pizza,95,36.6,56.7,80,sealed,indoor_no_ac,11.3,0.0
bakery_cake,85,37.0,94.2,64,sealed,outdoor_shaded,15.8,0.0
raw_vegetable_salad,75,24.6,44.6,52,semi_covered,outdoor_direct_sun,15.1,0.0
dry_food_roti,180,33.4,50.9,120,semi_covered,indoor_ac,13.8,14.7
raw_vegetable_salad,75,31.8,56.9,9,open,outdoor_direct_sun,8.6,0.0
dairy_sweets,60,27.3,45.3,60,sealed,indoor_no_ac,4.9,0.0
fried_rice,125,36.1,50.4,94,open,outdoor_direct_sun,12.5,0.0
bread_items,170,27.2,50.4,23,open,outdoor_shaded,5.5,97.0
milk_based_dessert,55,36.0,54.8,138,semi_covered,indoor_ac,8.4,0.0
biryani,115,27.5,93.7,118,open,indoor_ac,20.4,0.0
rice_meal,120,33.0,82.6,48,sealed,indoor_no_ac,14.4,7.0
raw_vegetable_salad,75,36.3,41.2,93,sealed,outdoor_shaded,23.7,0.0
biryani,115,24.6,46.9,142,semi_covered,outdoor_direct_sun,21.3,0.0
chicken_curry,90,26.5,48.2,109,semi_covered,outdoor_direct_sun,20.4,0.0
fried_rice,125,36.5,87.7,139,sealed,indoor_ac,24.8,0.0
noodles,110,26.6,41.1,149,semi_covered,outdoor_direct_sun,5.7,0.0
raw_vegetable_salad,75,29.7,94.9,12,sealed,outdoor_shaded,24.0,0.0
fish_curry,80,41.4,91.9,14,sealed,indoor_ac,21.9,0.0
noodles,110,36.3,59.7,9,sealed,indoor_ac,5.4,61.8
dal,110,28.0,93.8,30,semi_covered,indoor_no_ac,3.1,17.5
paneer_dish,95,25.3,48.3,45,open,outdoor_shaded,24.6,0.0
biryani,115,41.6,50.6,63,semi_covered,indoor_ac,18.0,0.0
milk_based_dessert,55,32.1,39.3,37,open,indoor_ac,11.3,0.0
paneer_dish,95,38.1,62.1,100,semi_covered,outdoor_direct_sun,21.1,0.0
salad_cut_fruits,70,34.8,58.2,34,semi_covered,outdoor_shaded,7.3,0.0
biryani,115,32.2,67.9,65,open,indoor_ac,8.0,0.0
curry_gravy,100,40.7,72.3,52,sealed,outdoor_direct_sun,7.1,0.0
salad_cut_fruits,70,33.2,60.3,121,sealed,indoor_ac,13.2,0.0
chicken_curry,90,39.7,55.3,149,semi_covered,outdoor_direct_sun,19.7,0.0
milk_based_dessert,55,37.4,42.0,20,sealed,indoor_no_ac,21.4,0.0
milk_based_dessert,55,35.8,94.5,76,semi_covered,indoor_no_ac,23.7,0.0
fried_rice,125,37.2,56.4,49,sealed,outdoor_direct_sun,19.8,24.3
samosa_kachori,135,40.6,48.8,74,sealed,outdoor_direct_sun,15.4,0.0
milk_based_dessert,55,35.4,92.7,134,open,outdoor_shaded,14.0,0.0
fried_snacks,140,31.4,84.2,147,sealed,outdoor_direct_sun,10.4,0.0
pasta,105,26.5,36.2,8,sealed,indoor_ac,21.2,81.0
curry_gravy,100,24.3,93.2,23,sealed,indoor_ac,19.5,18.0
dry_food_roti,180,31.0,60.3,145,semi_covered,indoor_no_ac,22.3,0.0
dairy_sweets,60,31.0,72.3,51,open,outdoor_direct_sun,7.2,0.0
chicken_curry,90,29.4,40.6,46,semi_covered,indoor_ac,22.4,5.0
curry_gravy,100,27.6,83.5,123,sealed,outdoor_direct_sun,16.7,0.0
raw_vegetable_salad,75,40.2,51.8,101,open,outdoor_direct_sun,3.9,0.0
bakery_cake,85,34.1,72.7,102,semi_covered,outdoor_direct_sun,5.2,0.0
fish_curry,80,29.3,49.8,86,sealed,indoor_ac,6.3,0.0
raw_vegetable_salad,75,38.1,45.9,80,semi_covered,outdoor_direct_sun,6.5,0.0
pasta,105,37.1,92.6,120,sealed,outdoor_shaded,7.3,0.0
chicken_curry,90,37.9,38.5,66,open,outdoor_shaded,24.3,0.0
bakery_cake,85,29.6,36.0,123,semi_covered,indoor_no_ac,3.6,0.0
samosa_kachori,135,27.3,84.0,58,semi_covered,indoor_ac,19.9,24.7
fried_rice,125,34.4,90.0,123,sealed,outdoor_direct_sun,15.1,0.0
dal,110,32.8,94.8,66,open,outdoor_shaded,15.5,0.0
milk_based_dessert,55,26.0,57.4,71,open,outdoor_direct_sun,5.5,0.0
dry_food_roti,180,24.5,85.3,119,sealed,outdoor_shaded,13.6,32.7
bakery_cake,85,40.6,48.7,84,semi_covered,indoor_ac,16.5,0.0
noodles,110,27.0,56.7,76,open,indoor_ac,15.8,0.0
noodles,110,32.8,71.4,67,sealed,indoor_ac,24.7,0.0
paneer_dish,95,28.0,64.2,79,sealed,outdoor_direct_sun,11.8,0.0
bread_items,170,28.1,76.4,143,open,outdoor_shaded,11.7,0.0
dairy_sweets,60,24.5,58.3,149,semi_covered,outdoor_direct_sun,20.6,0.0
noodles,110,36.0,50.2,28,open,outdoor_direct_sun,13.8,0.0
biryani,115,30.9,78.9,36,open,outdoor_direct_sun,6.5,0.0
paneer_dish,95,39.5,41.7,138,sealed,indoor_no_ac,3.0,0.0
pizza,95,38.4,79.6,15,open,outdoor_direct_sun,16.0,0.0
rice_meal,120,30.8,75.3,150,sealed,indoor_ac,12.5,0.0
bakery_cake,85,25.2,90.4,71,open,indoor_ac,5.8,0.0
fried_snacks,140,24.7,43.1,103,sealed,indoor_no_ac,11.7,14.6
fried_rice,125,30.0,40.4,18,sealed,indoor_no_ac,9.1,85.0
curry_gravy,100,33.2,84.3,58,open,outdoor_shaded,20.0,0.0
paneer_dish,95,27.3,66.0,97,semi_covered,outdoor_direct_sun,5.2,0.0
paneer_dish,95,30.9,80.8,141,open,outdoor_shaded,7.6,0.0
pizza,95,38.3,40.2,146,semi_covered,outdoor_direct_sun,24.3,0.0
samosa_kachori,135,38.0,63.3,91,open,indoor_ac,22.2,0.0
fried_rice,125,41.7,85.9,53,open,indoor_no_ac,7.0,0.0
salad_cut_fruits,70,32.1,47.7,33,open,outdoor_direct_sun,17.9,0.0
pizza,95,30.2,45.6,85,sealed,indoor_no_ac,4.2,0.0
paneer_dish,95,35.2,61.8,132,open,indoor_no_ac,6.4,0.0
rice_meal,120,24.7,76.8,73,sealed,outdoor_shaded,21.8,0.0
fried_snacks,140,26.2,88.0,79,open,outdoor_direct_sun,11.6,0.0
paneer_dish,95,37.7,47.2,21,open,outdoor_direct_sun,13.5,0.0
milk_based_dessert,55,36.4,38.3,125,sealed,indoor_ac,21.2,0.0
dry_food_roti,180,26.5,73.6,115,sealed,outdoor_shaded,16.0,16.5
fried_rice,125,41.6,36.3,125,open,indoor_no_ac,12.2,0.0
chicken_curry,90,37.5,94.8,30,semi_covered,outdoor_shaded,24.1,0.0
curry_gravy,100,26.4,49.9,65,open,indoor_ac,15.4,0.0
dal,110,28.0,38.0,69,sealed,indoor_no_ac,14.5,20.7
raw_vegetable_salad,75,31.0,73.0,146,open,outdoor_direct_sun,9.7,0.0
bread_items,170,27.2,40.9,94,sealed,outdoor_direct_sun,5.2,49.7
dal,110,33.5,82.0,92,sealed,outdoor_shaded,10.8,0.0
pasta,105,33.3,86.1,74,open,outdoor_shaded,6.2,0.0
milk_based_dessert,55,31.4,66.9,136,open,outdoor_shaded,24.5,0.0
fried_rice,125,36.5,66.9,56,semi_covered,indoor_no_ac,3.1,0.0
salad_cut_fruits,70,41.3,88.4,6,semi_covered,outdoor_direct_sun,12.8,0.0
raw_vegetable_salad,75,35.6,37.3,131,open,outdoor_shaded,24.9,0.0
noodles,110,33.0,50.6,57,sealed,indoor_no_ac,16.7,12.9
fish_curry,80,26.0,64.8,43,open,outdoor_shaded,24.2,0.0
paneer_dish,95,25.5,58.9,86,open,outdoor_shaded,18.1,0.0
bakery_cake,85,39.1,58.7,82,sealed,outdoor_direct_sun,13.9,0.0
pizza,95,38.5,81.3,130,semi_covered,outdoor_direct_sun,13.0,0.0
rice_meal,120,26.4,37.8,132,open,outdoor_direct_sun,8.3,0.0
fish_curry,80,35.5,50.7,85,sealed,indoor_ac,10.4,0.0
pizza,95,36.2,70.2,75,open,indoor_no_ac,19.4,0.0
biryani,115,40.0,48.2,23,semi_covered,outdoor_shaded,4.8,49.6
rice_meal,120,39.5,92.0,125,semi_covered,outdoor_shaded,4.2,0.0
biryani,115,31.3,75.6,149,sealed,indoor_ac,23.5,0.0
bakery_cake,85,26.8,83.4,149,sealed,indoor_ac,4.9,0.0
salad_cut_fruits,70,36.6,57.6,138,open,outdoor_shaded,13.7,0.0
rice_meal,120,26.3,86.3,71,semi_covered,outdoor_direct_sun,8.7,0.0
pasta,105,40.0,88.2,41,sealed,indoor_no_ac,16.4,0.0
fish_curry,80,34.8,87.5,39,open,indoor_no_ac,8.9,0.0
paneer_dish,95,30.8,43.8,99,semi_covered,outdoor_direct_sun,16.2,0.0
fried_rice,125,31.5,94.9,29,sealed,outdoor_shaded,4.9,47.5
dry_food_roti,180,40.2,57.4,39,sealed,outdoor_direct_sun,4.8,77.0
samosa_kachori,135,37.7,35.7,110,open,indoor_ac,3.5,0.0
fried_rice,125,40.6,40.1,104,semi_covered,indoor_no_ac,10.0,0.0
biryani,115,25.8,85.0,93,semi_covered,outdoor_shaded,18.8,0.0
salad_cut_fruits,70,32.2,93.6,66,open,outdoor_direct_sun,7.9,0.0
milk_based_dessert,55,24.4,80.0,118,sealed,outdoor_shaded,3.3,0.0
fish_curry,80,41.1,59.6,33,semi_covered,outdoor_direct_sun,13.0,0.0
fish_curry,80,26.0,93.8,93,sealed,outdoor_direct_sun,21.6,0.0
samosa_kachori,135,30.5,93.7,149,sealed,outdoor_direct_sun,11.5,0.0
fried_rice,125,24.0,49.4,35,semi_covered,indoor_no_ac,12.4,68.0
bakery_cake,85,32.0,45.6,9,sealed,outdoor_shaded,15.1,42.5
dry_food_roti,180,36.3,51.2,51,open,outdoor_shaded,19.7,46.1
raw_vegetable_salad,75,34.7,57.7,112,open,indoor_no_ac,16.0,0.0
curry_gravy,100,33.4,43.3,143,sealed,indoor_ac,6.5,0.0
chicken_curry,90,32.6,88.2,119,sealed,outdoor_direct_sun,6.4,0.0
fried_rice,125,39.6,41.0,72,open,outdoor_shaded,23.8,0.0
biryani,115,38.6,70.9,85,semi_covered,indoor_no_ac,22.8,0.0
samosa_kachori,135,28.2,76.7,47,semi_covered,indoor_no_ac,18.2,51.5
fried_snacks,140,26.7,64.4,43,open,outdoor_direct_sun,16.5,12.8
bakery_cake,85,32.2,37.6,34,semi_covered,indoor_no_ac,6.5,6.0
bread_items,170,27.3,45.4,76,semi_covered,outdoor_direct_sun,17.8,27.9
bakery_cake,85,27.7,83.2,92,semi_covered,indoor_no_ac,17.4,0.0
dry_food_roti,180,34.3,40.5,75,open,outdoor_shaded,14.3,18.6
dairy_sweets,60,33.9,56.4,60,sealed,outdoor_shaded,13.3,0.0
biryani,115,33.0,75.2,84,semi_covered,indoor_ac,8.5,0.0
noodles,110,40.0,51.1,99,semi_covered,outdoor_shaded,8.9,0.0
milk_based_dessert,55,41.3,40.8,97,open,indoor_no_ac,24.4,0.0
paneer_dish,95,36.3,63.0,32,open,outdoor_direct_sun,9.7,0.0
raw_vegetable_salad,75,32.2,52.5,102,open,outdoor_shaded,21.0,0.0
paneer_dish,95,25.9,78.0,142,sealed,indoor_no_ac,5.7,0.0
milk_based_dessert,55,36.2,91.3,47,open,indoor_ac,15.3,0.0
milk_based_dessert,55,27.9,63.9,109,semi_covered,outdoor_direct_sun,4.4,0.0
bakery_cake,85,35.4,84.9,111,semi_covered,outdoor_direct_sun,6.6,0.0
pizza,95,31.3,88.4,54,semi_covered,outdoor_direct_sun,6.4,0.0
raw_vegetable_salad,75,32.7,74.8,33,sealed,outdoor_direct_sun,8.6,0.0
fried_snacks,140,35.5,80.8,149,open,indoor_no_ac,15.0,0.0
curry_gravy,100,33.8,35.9,126,sealed,indoor_ac,17.5,0.0
fried_rice,125,25.6,94.1,65,sealed,indoor_ac,7.8,29.6
milk_based_dessert,55,37.9,54.7,25,sealed,indoor_no_ac,3.7,0.0
dal,110,29.0,83.6,100,open,outdoor_direct_sun,8.6,0.0
dairy_sweets,60,41.9,64.2,99,semi_covered,indoor_no_ac,20.3,0.0
